toilet_id,object_id,object_id_1,address,bmc_department,female_facilities,male_facilities,ward_code_source,twitter,latitude,longitude,source,source_file,verification_status,total_facilities,coordinate_valid
e0d98c34-e328-4486-8ce5-f6a63b1581dd,1,1,"Maharashtra Shasan Shouchalay,Devndra Sadan Chawl,Jogeshwari-E",Solid Waste Management,2,2,KE,@mybmcSWM,19.1372222,72.8566667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
ec8a8db2-720e-416c-a226-023b5942f303,2,2,"Shouchalay Ram Prasad Chawl,Gupa Road,Jogeshwari-E",Solid Waste Management,6,0,KE,@mybmcSWM,19.1377778,72.8561111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
cafd77fe-f1cc-4489-bf9f-687d541b7dfd,3,3,"Maharashtra Shasan Shouchalay,Makawana Road,Marol Village,Andheri-E",Solid Waste Management,5,5,KE,@mybmcSWM,19.1363889,72.855,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
f681aee4-1377-4bfd-a53d-8af7d36ed2e0,4,4,"Maharashtra Shasan Shouchalay,Makawana Road,Marol Village,Andheri-E",Solid Waste Management,8,6,KE,@mybmcSWM,19.1341667,72.8552778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
06c5c3d0-44e9-4d52-8140-153ee7cc894b,5,5,"Maharashtra Shasan Shouchalay,Makawana Road,Marol Village,Andheri-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1266667,72.8477778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
1b759563-eec8-46d9-a4e9-8337ab137e55,6,6,"Maharashtra Shasan Shouchalay,Laxmi Chawl,Jogeshwari-E",Solid Waste Management,10,10,KE,@mybmcSWM,19.1352778,72.8561111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
78bfe1f2-c798-4884-865d-5647e5ec1637,7,7,"Maharashtra Shasan Shouchalay,Laxmi Chawl,Jogeshwari-E",Solid Waste Management,0,7,KE,@mybmcSWM,19.1352778,72.8561111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True
dfb16f5b-07a5-4183-a4f8-3aac4cde746e,8,8,"Bmc Shouchalay,Gijrati Chawl,Janta Nagar,Jogeshwari-E",Solid Waste Management,10,10,KE,@mybmcSWM,19.1341667,72.8561111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
892ef549-8979-48b1-8ae5-bf1d2ce65bd2,9,9,"Maharashtra Shasan Shouchalay,Janta Colony Road,Jogeshwari-E",Solid Waste Management,0,10,KE,@mybmcSWM,19.1338889,72.8561111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
62c0475a-24e2-4820-bafb-b1fa69f8608f,10,10,"Bmc Shouchalay,Janta Colony Road,Jogeshwari-E",Solid Waste Management,20,5,KE,@mybmcSWM,19.1347222,72.8555556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,25,True
a120602e-6c9c-44ed-b06e-3d0af7781e9f,11,11,"Bmc Shouchalay Sulbh,Janta Market Road,Jogeshwari-E",Solid Waste Management,10,8,KE,@mybmcSWM,19.135,72.8586111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True
2c40a0ce-28b8-4a1b-9428-d34d80b70cb5,12,12,"Maharashtra Shasan Shouchalay,Prem Nagag",Solid Waste Management,22,0,KE,@mybmcSWM,19.1355556,72.8594444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True
d6f21fd2-4561-4486-be46-7fa236ae9dcc,13,13,"Maharashtra Shasan Shouchalay,Prem Nagar,Opp Janshati Police Station,Jogeshwari-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1358333,72.8586111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
4fb81213-5680-4f2c-b3f6-23e802b989ce,14,14,"Bmc Shouchalay,Prem Nagar,Janshakti Chowk,Jogeshwari-E",Solid Waste Management,16,10,KE,@mybmcSWM,19.1355556,72.8591667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,26,True
d70f8bb7-e4e1-40ec-a0fe-0c6c31c071a7,15,15,"Maharashtra Shasan Shouchalay,Majai Road,Ambika Nagar,Jogeshwari-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1366667,72.8594444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
1f685693-9493-4ef8-8105-21849e73594c,16,16,"Maharashtra Shasan Shouchalay,Fakir Chawl,Gandhi Nagar,Jogeshwari-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1363889,72.8583333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
cfc6e194-dad4-4c3e-8c03-f90fb89ea902,17,17,"Bmc Shouchalay,Gandhi Nagar,Faikir Chawl,Jogeshwari-E",Solid Waste Management,16,12,KE,@mybmcSWM,19.1363889,72.8583333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,28,True
c278ec01-9b7f-4af8-bead-79742c7d4dac,18,18,"Maharashtra Shasan Shouchalay,Gandhi Nagar,Jogeshwari-E",Solid Waste Management,14,0,KE,@mybmcSWM,19.1361111,72.8583333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
12013b81-6a51-400d-ac36-545255d49e48,19,19,"Maharashtra Shasan Shouchalay,Jatabkar Chawl,Gandhi Nagar,Jogeshwari-E",Solid Waste Management,0,12,KE,@mybmcSWM,19.1372222,72.8572222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
3a2bf367-850a-449f-b157-379cf6890249,20,20,"Maharashtra Shasan Shouchalay,Jatabkar Chawl,Gandhi Nagar,Jogeshwari-E",Solid Waste Management,12,0,KE,@mybmcSWM,19.1372222,72.8572222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
81e40660-6299-4c98-8fa2-538c7a53c037,21,21,"Maharashtra Shasan Shouchalay,Jatabkar Chawl,Gandhi Nagar,Jogeshwari-E",Solid Waste Management,6,0,KE,@mybmcSWM,19.1372222,72.8569444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
6cfca3ee-4f86-46bd-921e-c3a9dc99969b,22,22,Bmc Shauchalay Jumakhan Ammirkhau Chawl Subhash Nagar Jogeshwari (E),Solid Waste Management,5,4,KE,@mybmcSWM,19.1347222,72.8497222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True
5838a85d-99ff-4d01-8643-31caa85833cf,23,23,"Maharashtra Shasan Shouchalay,Sharma Chawl,Jogeshawri-E",Solid Waste Management,8,8,KE,@mybmcSWM,19.1355556,72.8572222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True
43ea26e8-5d41-4924-a403-6a71c0971016,24,24,"Maharashtra Shasan Shouchalay,Janta Colony,Gandhi Nagar,B Ward,Jogeshwari-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1352778,72.8569444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
21fe1c6c-fad6-4117-b278-c46315027ae3,25,25,"Maharashtra Shasan Shouchalay,Janta Colony,Gandhi Nagar,B Ward,Jogeshwari-E",Solid Waste Management,9,9,KE,@mybmcSWM,19.135,72.8569444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True
b738d511-d9a8-4351-81b6-9758e5e9b48e,26,26,"Maharashtra Shasan Shouchalay,Chimat Pada Marol Naka,S.M.Centre,A.K.Road,Andheri-E",Solid Waste Management,8,6,KE,@mybmcSWM,19.135,72.8569444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
d8237aca-8837-4a15-aaca-b6d43968448c,27,27,"Maharashtra Shasan Shouchalay,Chimat Pada Marol Naka,S.M.Centre,A.K.Road,Andheri-E",Solid Waste Management,12,0,KE,@mybmcSWM,19.1352778,72.8575,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
4b7f56ab-a388-43e0-9fe7-1913bc4d8f0c,28,28,"Maharashtra Shasan Shouchalay,Chimat Pada,Marol Naka,Andheri-Kurla Road,Andheri-E",Solid Waste Management,0,8,KE,@mybmcSWM,19.135,72.8572222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
accf9cd5-5820-4ada-a30f-5c630ccce7f9,29,29,"Bmc Shouchalay,Jogeshwari",Solid Waste Management,10,4,KE,@mybmcSWM,19.1352778,72.8572222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
1ae7ed97-2fd5-477b-ab36-381d4e00ab42,30,30,"Maharashtra Shasan Shouchalay,Kranti Chowk,Gandhi Nagar,Jogeshwari-E",Solid Waste Management,10,10,KE,@mybmcSWM,19.1363889,72.8569444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True
dbcbdd89-710a-4e83-8a7d-11a8ebcd6cd6,31,31,"Bmc Sulbh Shouchalay,Gandhi Nagar,Jogeshwari-E",Solid Waste Management,8,6,KE,@mybmcSWM,19.1361111,72.8566667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
f2cdf9c5-fbbb-40bd-b193-44690579be1d,32,32,"Maharashtra Shasan Shouchalay,Gandhi Nagar,Jogeshwari-E",Solid Waste Management,0,13,KE,@mybmcSWM,19.1361111,72.8566667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,13,True
f8d15b13-1dbf-4ea4-847b-c275b8cdaa48,33,33,"Bmc Shouchalay,Gupta Road,S.G.Nagar,Jogeshwari-E",Solid Waste Management,3,2,KE,@mybmcSWM,19.1366667,72.8558333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True
3da477d0-3f79-435c-b01b-023d8ff2ed04,34,34,"Shouchalay Gupa Road,Dalvi Compound,Jogeshwari-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1366667,72.8544444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
4e8ed9a0-a38a-41cc-b2db-37c78c80b631,35,35,"Bmc Shouchalay Sulbh,Dalwali Compound,Jogeshwari-E",Solid Waste Management,7,5,KE,@mybmcSWM,19.1363889,72.8544444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
9b7b0c8c-1fee-43f2-8aa0-1cbb1eddebd3,36,36,"Shouchalay Hazarabi Chawl,Tara Compound,Gupa Road,Jogeshawri-E",Solid Waste Management,2,0,KE,@mybmcSWM,19.1366667,72.8519444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True
6c89faa6-ec2a-4319-b06e-63db18db630b,37,37,Bjp Shauchalay Jumakhan Ammirkhau Chawl Subhash Nagar Jogeshwari (E),Solid Waste Management,3,3,KE,@mybmcSWM,19.1363889,72.8522222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
af2fbe02-7d66-495a-b28f-f1c8ab679ee7,38,38,"Mohd.Makrani Chawl,Subhash Nagar Road,Jogeshwari-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1372222,72.8513889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
70230746-caab-4f6e-a660-e633a3400ba0,39,39,"Maharashtra Shasan Shouchalay,Subhash Nagar,Jogeshwari-E",Solid Waste Management,10,0,KE,@mybmcSWM,19.1372222,72.8497222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
87ca1ff8-d44d-44c9-b6cd-fdcf09dd0d06,40,40,Bjp Shauchalay Jumakhan Ammirkhau Chawl Subhash Nagar Jogeshwari (E),Solid Waste Management,4,12,KE,@mybmcSWM,19.1375,72.8494444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True
20e24a58-5c26-4e55-a058-342ab58f244f,41,41,"Bjp Shouchalay,Jumakhan Amirkhan Chawl,Jogeshwari-E",Solid Waste Management,10,0,KE,@mybmcSWM,19.1377778,72.8494444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
5cd2aba0-9641-452e-8fd8-a4fd0254b75d,42,42,"Maharashtra Shasan Shouchalay,Subhash Nagar,Jogeshwari-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1394444,72.8497222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
f83419a4-b2f6-4850-9bac-f2b713421950,43,43,"Anand Chawl Shouchalay,N.C.Chhagala Marg,Sambhji Nagar,Ville Parle-E",Solid Waste Management,0,6,KE,@mybmcSWM,19.0994444,72.855,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
dfe09b18-8186-4425-bce0-d86988624dd0,44,44,"Anand Chawl Shouchalay,N.C.Chhagala Marg,Sambhji Nagar,Ville Parle-E",Solid Waste Management,6,0,KE,@mybmcSWM,19.0994444,72.855,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
71aa4f8b-79bc-4d6c-b961-dc7deef58a6a,45,45,"Bedkar Chawl Shouchalay,N.C.Chhagala Marg,Ambewadi Ville Parle-E",Solid Waste Management,3,3,KE,@mybmcSWM,19.0991667,72.8547222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
07e61bfc-1387-49fc-ad6b-170a5a8ed83e,46,46,"Sanjay Gandhi Nagar Shouchalay,N.C.Chhagala Marg,Ville Parle-E",Solid Waste Management,4,4,KE,@mybmcSWM,19.0969444,72.8561111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
63c918c5-fca7-4c3d-948a-767f0dc6b1eb,47,47,"Sanjay Gandhi Nagar Shouchalay,N.C.Chhagala Marg,Ville Parle-E",Solid Waste Management,6,4,KE,@mybmcSWM,19.0972222,72.8563889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
f18e80f2-78a2-4a12-921c-d6485b01aeab,48,48,"A.P.Disoza Chawl Shouchalay,Ambewadi N.C.Chhagala Marg,Ville Parle-E",Solid Waste Management,8,6,KE,@mybmcSWM,19.0980556,72.8552778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
9333087f-1f41-43af-a9e6-2d7869a54cf1,49,49,"Ambewadi Rahiwasi Seva Sangh Shouchalay,Western Exp.Highway,Ville Parle-E",Solid Waste Management,8,6,KE,@mybmcSWM,19.0988889,72.8544444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
6c5c4b56-e63e-4d1b-b5f2-468353f5f15a,50,50,"Ambewadi Rahiwasi Seva Sangh Shouchalay,Western Exp.Highway,Ville Parle-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.0988889,72.8544444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
c59c6e63-448c-4fac-b5b8-97e611271ea3,51,51,"Sambhaji Nagar Shouchalay,C Ward Rahiwasi Sangh,Western Exp.Highway Road-Ville Parle-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1002778,72.855,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
e1d95ce0-6fe4-497a-a469-fe99bbb3eb01,52,52,"Sambhaji Nagar Shouchalay,C Ward Rahiwasi Sangh,Western Exp.Highway Road-Ville Parle-E",Solid Waste Management,14,0,KE,@mybmcSWM,19.1008333,72.855,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True
a14abdb2-7ec0-4dbf-9f7d-20a9791e696d,53,53,"Ambedakar Nagar Shouchalay,M.C.Chhayala Marg,Ville Parle-E",Solid Waste Management,6,0,KE,@mybmcSWM,19.1011111,72.8558333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
d1ac7435-3217-4745-a9c1-c3be5ba9a4ed,54,54,"Ambedakar Nagar Shouchalay,M.C.Chhayala Marg,Ville Parle-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1013889,72.8561111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
9a0f5d39-2233-4239-bf93-0772f9b823d5,55,55,"Samrat Ashok Nagar Shouchalay,M.C.Chakala,Ville Parle-E",Solid Waste Management,10,0,KE,@mybmcSWM,19.1005556,72.8569444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
185bc043-3a72-43d5-be77-8fa6ae1c8103,56,56,"Samrat Ashok Nagar Shouchalay,M.C.Chakala,Ville Parle-E",Solid Waste Management,0,8,KE,@mybmcSWM,19.1002778,72.8572222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
2386dce1-c790-4abc-adb6-6cbee7f42fab,57,57,"Samrat Ashok Nagar Shouchalay,D.M.C.Chakala Road,Ville Parle-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1008333,72.8575,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
1e45643d-0925-4784-abd2-cbb19ac7bbe4,58,58,"Red Rose Chawl Commetty,Antony Dislva Chawl,Chakala Village,Andheri-E",Solid Waste Management,1,0,KE,@mybmcSWM,19.1083333,72.86,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,1,True
699674d1-7f08-4413-a03f-cb0cd0acd09c,59,59,"Antony Gonsalvis Chawl Shouchalay,Chakala Village,Andheri-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1080556,72.86,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
1db61df3-380a-4351-bcd0-b49d0367a367,60,60,"Antony Gonsalvis Chawl Shouchalay,Chakala Village,Andheri-E",Solid Waste Management,3,3,KE,@mybmcSWM,19.1080556,72.86,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
ef906998-db07-41bc-9fc9-b8bf15111e7a,61,61,"Dayaldas Road,F.S.Londriex Chawl,Vile Parle-E",Solid Waste Management,0,4,KE,@mybmcSWM,19.0955556,72.8516667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
b00d9d7b-6b68-431c-9ffb-6af2aeb82d91,62,62,"Shastri Nagar,Western Highway,Vile Parle-E",Solid Waste Management,4,4,KE,@mybmcSWM,19.0955556,72.8513889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
676cf74e-374c-467b-a4c3-6181f1156b9a,63,63,"Franseswadi,Chacha Nagar,Bandrekarwadi,Jogeshwari-E",Solid Waste Management,2,0,KE,@mybmcSWM,19.1397222,72.8530556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True
854de695-d207-4a0a-95c9-f96e44e09a3c,64,64,"Franseswadi,Chacha Nagar,Jogeshwari-E",Solid Waste Management,3,2,KE,@mybmcSWM,19.1397222,72.8530556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True
8639de86-95dc-4694-8cfd-cfa7deb78c96,65,65,"Om Niwas Chawl No-9/2,Meghawadi,Jogeshwari,(E) Mum-60",Solid Waste Management,3,0,KE,@mybmcSWM,19.1344444,72.8630556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True
c24acb70-1f69-4cfd-baa3-683e9a337bee,66,66,"Amar Krida Mandal, Meghawadi, Jogeshwari,(E) ,Mum-60",Solid Waste Management,4,4,KE,@mybmcSWM,19.1344444,72.8630556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
17010a48-4ec7-4549-94a5-a3fe8c85c599,67,67,"Tavade Chawl, Meghawadi,Near Durga Mata Mandir, Jogeshwari,(E) Mum-60",Solid Waste Management,2,0,KE,@mybmcSWM,19.1344444,72.8630556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True
723e0b54-094e-49ef-9579-da70f3230249,68,68,Ganesh Krupa Chawl Meghwadi Jogeshwari (E),Solid Waste Management,3,0,KE,@mybmcSWM,19.1344444,72.8633333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True
8b86f2b5-6b7c-484d-96d5-05015235684e,69,69,Ganesh Krupa Sadan Meghwadi Jogeshwari (E),Solid Waste Management,6,6,KE,@mybmcSWM,19.1344444,72.8630556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
767f5e4d-62f7-4006-ace6-a3a1ee854b1a,70,70,Parubai Chawl Megh Wadi Jogeshwri (E),Solid Waste Management,6,0,KE,@mybmcSWM,19.1344444,72.8630556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
86cadca1-8df4-49a2-8e38-fbb6d7d9b26c,71,71,"Maharashtra Laxmimnadal Co. Op, So. Meghwadi Jogeshwari (E)",Solid Waste Management,6,0,KE,@mybmcSWM,19.1347222,72.8630556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
29589298-cbd6-4337-a612-4a5ed3ece02a,72,72,"Maharashtra Laxmimnadal Co. Op, So. Meghwadi Jogeshwari (E)",Solid Waste Management,6,0,KE,@mybmcSWM,19.1227778,72.8666667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
9b35fe14-5619-43a1-b631-781ede0cba9d,73,73,"Lodlix Chawl,Radha'S Road,Vile Parle-E",Solid Waste Management,1,1,KE,@mybmcSWM,19.0933333,72.8522222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True
1e45b885-d8f9-47e8-9a0b-b4c800ddafaa,74,74,"John Chawl,Chacha Nagar,Franseswadi,Jogeshwari-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1391667,72.8536111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
9e23d9b1-896a-4d3a-835e-5477a6661918,75,75,"Chacha Nagar,Franseswadi,Jogeshwari-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1388889,72.8536111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
715aae77-c65b-4410-9804-e7104fb517dc,76,76,"Chacha Nagar,Franseswadi,Jogeshwari-E",Solid Waste Management,5,0,KE,@mybmcSWM,19.1391667,72.8541667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True
504a87f0-d909-4e3c-bd2d-9692fabddf6a,77,77,"Franses Wadi,Chacha Nagar,Near Bandrekarwadi,Jogeshwari-E",Solid Waste Management,5,0,KE,@mybmcSWM,19.1388889,72.8538889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True
3cc89b86-357b-4256-b6c2-a9dd7690955f,78,78,"Franses Wadi,Chacha Nagar,Subhash Road,Jogeshawari-E",Solid Waste Management,2,0,KE,@mybmcSWM,19.1388889,72.8541667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True
065c469f-e34a-4731-a9b9-dc665be99803,79,79,"Fakir Chawl,Chacha Nagar,Franseswadi,Bandrekarwadi,Jogeshwari-E",Solid Waste Management,3,2,KE,@mybmcSWM,19.1383333,72.8536111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True
4639b5f3-28f7-48f8-ab43-0d8a73e579c3,80,80,"Fatima Chawl,Franses Wadi,Bandrekarwadi,Jogeshwari-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1388889,72.8530556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
18002766-d4ac-4313-acfe-574f684b5b47,81,81,"Franses Wadi,Bandrekar Wadi,Jogeshwari-E",Solid Waste Management,6,6,KE,@mybmcSWM,19.1394444,72.8527778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True
cfa577f2-f4a3-4fd3-a862-5e77e9d8b7b6,82,82,"Shree Sai Baba Samiti,J.B.B.M.D.Bandrekarwadi,Jogeshwari-E",Solid Waste Management,3,0,KE,@mybmcSWM,19.1405556,72.8533333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True
c030e5bb-ceb4-4a5a-b67b-a6c1856ef3a2,83,83,"Shree Sai Baba Samiti,J.B.B.M.D.Bandrekarwadi,Jogeshwari-E",Solid Waste Management,3,0,KE,@mybmcSWM,19.1402778,72.8533333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True
d412788d-2f47-4689-bdf8-ef0fd189f191,84,84,"Shree Sai Baba Samiti,J.B.B.M.D.Bandrekarwadi,Jogeshwari-E",Solid Waste Management,3,0,KE,@mybmcSWM,19.1408333,72.8536111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,3,True
58e09784-b638-4096-9d7a-0739160bb476,85,85,"Shree Sai Baba Samiti,J.B.B.M.D.Bandrekarwadi,Jogeshwari-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1405556,72.8536111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
bed41830-e05e-412a-880e-142c2f8229b2,86,86,"Shree Sai Baba Samiti,J.B.B.M.D.Bandrekarwadi,Jogeshwari-E",Solid Waste Management,6,0,KE,@mybmcSWM,19.1405556,72.8536111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True
7d9b7147-9364-4c7b-a5b2-09d6df372d13,87,87,"Shiivkrupa Chs,Bandrekarwadi,Jogeshwari-E",Solid Waste Management,2,0,KE,@mybmcSWM,19.1405556,72.8533333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True
5d988352-64c7-493a-8034-1bde32a7828d,88,88,"Vakil Chawl,Dinesh Kutir Chawl,Bandrekarwadi,Jogeshwari-E",Solid Waste Management,4,4,KE,@mybmcSWM,19.1408333,72.8530556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True
d96a7010-31da-4c22-9d03-ebc0e3647cb0,89,89,"Bandrekar Wadi,Dinesh Kutir Chawl,Jogeshwari-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1408333,72.8527778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
52abee46-410e-4cfd-aa38-69ccbdb7d726,90,90,"Namskar Mitra Mandal,Bandrekarwadi,Jogeshwari-E",Solid Waste Management,4,0,KE,@mybmcSWM,19.1394444,72.8622222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
6a2c389e-619e-4604-9949-6f6f9cbbda14,91,91,"Sona Bai Naik Chawl, Damodar Chawl, Jogwshwari.(E) Mum-60",Solid Waste Management,4,0,KE,@mybmcSWM,19.1391667,72.8625,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True
4b371c4a-dd39-477a-b6a0-2e433b91baed,92,92,"Samrat Ashok Nagar, Seeta Sadan Datta Tekadi, Jogeshawari,(E0",Solid Waste Management,6,4,KE,@mybmcSWM,19.1397222,72.8622222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True
