toilet_id,object_id,object_id_1,address,bmc_department,female_facilities,male_facilities,ward_code_source,twitter,latitude,longitude,source,source_file,verification_status,total_facilities,coordinate_valid,source_ward,gis_ward,ward_match,urban_ward_code
b18a6916-cb4c-4286-bed0-75da6411cc3f,3311,3311,"Triven Seva Mandal, Shiv Sagar, Chawl, Committee, Tanaji Nagar, Malad (E)",Solid Waste Management,8,12,PN,@mybmcSWM,19.1927778,72.8627778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True,PN,RS,False,RS
717cb72e-2359-4739-a6d1-2459d94f8638,3458,3458,"Sai Shradha Co-Op-Hsg. So, Durga Mata Chowk, Tanaji Nagar, Malad, (E)",Solid Waste Management,0,16,PN,@mybmcSWM,19.1930556,72.8630556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True,PN,RS,False,RS
11121cf6-fe32-4c1c-aecc-7f84c0588b2f,3572,3572,"Shiv Nivas Chawl, Mitra Sagar Society, Tanaji Nagar, Kurar Village, Malad (E)",Solid Waste Management,2,2,PN,@mybmcSWM,19.1913889,72.8641667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,PN,RS,False,RS
1af71727-4652-403d-9344-4d07b3c522b6,3578,3578,"Adrash Navyug Chawl, Kranti Nagar, In Front Of Khadu Bai Compound, Kandivili (E)",Solid Waste Management,5,5,PN,@mybmcSWM,19.1941667,72.8727778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,PN,RS,False,RS
f4c497d2-a40c-4ef9-b7df-5abb6c5aae39,3593,3593,"Shivsagar Chawl, Committee, Near Aniket Electrical Repair, Tanaji Nagar, Malad (E)",Solid Waste Management,4,7,PN,@mybmcSWM,19.1919444,72.8627778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,11,True,PN,RS,False,RS
ad81a25c-453b-48c5-a317-1707dcc557e1,3637,3637,Anand Sava Snaga Near Madh Fish Malad(W),Solid Waste Management,3,7,PN,@mybmcSWM,19.1411111,72.79,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,PN,KW,False,KW
f626e018-817f-4093-aef6-32d4836cef2b,3738,3738,"Mhada Shauchalay, Ashok Nagar, Netaji Palkar Marg, Vikroli (E)",Solid Waste Management,6,5,N,@mybmcSWM,19.0913889,72.8908333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,11,True,N,L,False,L
f62d2668-c2f3-4225-80c1-14ef63dbdee3,3752,3752,"Opp.Hdfc Bank,Lower Depot.Pada,Hiranandan Link Road,Parsite,Vikhroli (W) Mumbai-79",Solid Waste Management,2,7,N,@mybmcSWM,19.1047222,72.9169444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True,N,S,False,S
da920627-b6d7-4ccf-81ab-edf201a2b15c,3757,3757,"Sant Dyaneshwar Society,Sanjay Nagar,Varsha Nagar,Smashan Bhumi Road,Nr.Ambedkar School",Solid Waste Management,11,11,N,@mybmcSWM,19.1094444,72.9169444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True,N,S,False,S
e149977e-bf82-4bd9-bb25-992f3cf4404f,3767,3767,"Balaji Nagar, Gruhnirman Sanstha Blalaji Nagar, Varsha Nahar, Park Site, Vikroli 79",Solid Waste Management,5,5,N,@mybmcSWM,19.0833333,72.8891667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,N,L,False,L
a01b9d75-e570-4ce1-9ecb-a8f93acaceca,3768,3768,Fish Market Naupada Kurla (W),Solid Waste Management,5,5,N,@mybmcSWM,19.0894444,72.8897222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,N,L,False,L
0d1101b8-7a82-4a08-a76d-fc5cc77ad7c6,3801,3801,"Mahda Shauchalay, Ashok Nagar, Netaji Palkar Marg, Vikroli (E)",Solid Waste Management,6,6,N,@mybmcSWM,19.0913889,72.8905556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,N,L,False,L
bde2ef98-999a-413f-9613-e074025c0685,3827,3827,Shri Sant Dnyashwaer Amar Mitra Mandal,Solid Waste Management,12,10,N,@mybmcSWM,19.08,72.8902778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,22,True,N,L,False,L
5fef4540-136c-4d90-b9e8-3d191b3617c0,3828,3828,"Varsha Nagar, Tekdi Vibhag, Rahivashi Mandal, Bal Siddhivinayak Mandir",Solid Waste Management,4,12,N,@mybmcSWM,19.0825,72.89,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True,N,L,False,L
20a3570e-e2e9-481d-b936-d4766d0d254b,3829,3829,"Mamta Society, Upadyam Society, Varsha Nagar, Park Site Vikroli(W)",Solid Waste Management,10,10,N,@mybmcSWM,19.0888889,72.8852778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True,N,L,False,L
2fcd67e2-240d-4492-91ea-5d22f6db02ad,3881,3881,Jay Ganesh Chawl B/C Group Park Site Vikroli,Solid Waste Management,5,5,N,@mybmcSWM,19.0794444,72.8897222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,N,L,False,L
2e9f192e-4955-40ec-b85a-b5bf814f3a93,3882,3882,"Varsha Nagar, Tarun Mitra Mandal, Nalanda Balwadi Park Site Vikroli",Solid Waste Management,9,9,N,@mybmcSWM,19.0888889,72.8852778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True,N,L,False,L
9e851beb-a6cb-4eec-bd20-cd3616318856,3883,3883,"Someshwar Nagar, Park Site Saikrupa Sahakari Gruahnirman Sanstha",Solid Waste Management,2,2,N,@mybmcSWM,19.0891667,72.8866667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,N,L,False,L
4d80688e-c4e1-4863-b6ae-2b01008bcc6a,3913,3913,"Mahada Shauchalay, Opp. Telak Nagar, Pereira Wadi Andheri Ghatkopar Road , Vikroli (E)",Solid Waste Management,5,5,N,@mybmcSWM,19.1252778,72.9191667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,N,S,False,S
073cf48e-e3fc-4edb-9e05-72d8881cfdea,3943,3943,"Varsha Nagar, Pawai Road, Parksite",Solid Waste Management,1,1,N,@mybmcSWM,19.0780556,72.8902778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True,N,L,False,L
b6c3aa41-cc39-4654-8dfa-c0283ed0f0ea,3944,3944,"Shop No. 30 B- Group, Ganesh Nagar, Pawai Road, Varsha Nagar,",Solid Waste Management,5,5,N,@mybmcSWM,19.0808333,72.8891667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,N,L,False,L
8f196967-170d-4dd6-a21f-e32cfd04b0c1,3945,3945,"Opp.Hindasabha Hospital,Shradhanand Road,Ghatkopar (W) Mumbai-86",Solid Waste Management,2,4,N,@mybmcSWM,19.0905556,72.8875,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,N,L,False,L
1d53202c-999f-41ea-b2e7-cb24517b15f8,3946,3946,"Mhada Shauchalay, Narayan Nahar, Sakinaka Mumbai Ghatkopar (W)",Solid Waste Management,4,4,N,@mybmcSWM,19.0877778,72.8922222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,N,L,False,L
70fd477d-72a0-45b5-bab6-808e4ea61604,3992,3992,"Manavata Society,Raigad Vibhag,Parksite,Vikhroli (W) Mumbai-79",Solid Waste Management,22,22,N,@mybmcSWM,19.1088889,72.9163889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,44,True,N,S,False,S
b3d4a554-887b-4603-8339-2e23820c2838,4000,4000,"Sai Ganesh Mitra Mandal, Jay Bajrang Sahakari Gruhnirman Sanstha",Solid Waste Management,0,10,N,@mybmcSWM,19.0772222,72.8905556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,N,L,False,L
e679ee36-e93a-4a14-a927-23dc47d4d94c,4001,4001,"Varsha Nagar, Tekdi Vibhag, Rahivashi Mandal, Shri Sai Sewa Sangh",Solid Waste Management,12,0,N,@mybmcSWM,19.0891667,72.8844444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,N,L,False,L
4b7e1aa9-4c1a-461b-88f6-0d73bd5b5702,4002,4002,"Ganesh Krupa Society,Pawai Road,Parksite,Vikhroli (W) Mumbai-79",Solid Waste Management,11,14,N,@mybmcSWM,19.0891667,72.8863889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,25,True,N,L,False,L
1713f04c-beae-4712-8438-20546634b14a,4057,4057,"Sai Krupa Society,Someshwar Nagar,Anand Gadh,Parksite,Vikhroli (W) Mumbai-79",Solid Waste Management,6,6,N,@mybmcSWM,19.0897222,72.8866667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,N,L,False,L
7035c590-66cd-449a-abae-9c9379b35f73,4109,4109,"Satkar Society,Varsha Nagar,Parksite,Vikhroli (W)",Solid Waste Management,9,7,N,@mybmcSWM,19.0783333,72.8905556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True,N,L,False,L
0dad5d6d-32cd-4e0a-94f8-b12818cb42c1,4110,4110,"Jay Bhavani Mitra Mandal, Salagn; Sant Krupa Gruhnirman Sanstha Nondani No. G.B.B.S.D",Solid Waste Management,1,1,N,@mybmcSWM,19.0786111,72.8908333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True,N,L,False,L
f7f7ffad-0d1f-4c49-a61a-8d29341369f6,4111,4111,"Momin Pura Chawl, Near Malka Masjid, Ghatkopar (W)",Solid Waste Management,10,10,N,@mybmcSWM,19.0877778,72.8930556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True,N,L,False,L
d764841b-f39e-4bef-809e-3ddd9a13a945,4140,4140,"Mhada Shauchalay, Perelrawati Andheri - Ghatkopar Road, Vikroli (E)",Solid Waste Management,3,3,N,@mybmcSWM,19.1008333,72.8916667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,N,L,False,L
ad18c482-9550-4102-b9ed-f9266e282d6c,4163,4163,"Prerana Shauchalay.Gautam Nagar,Limboni Baug Road.",Solid Waste Management,3,5,MW,@mybmcSWM,19.0591667,72.9138889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,ME,False,ME
8537bca4-529e-4836-a006-6159d96318b2,4210,4210,"Sulabh Shauchalay,Ganesh Rd.G-9,Opp.Lital Batti Cheeta Camp.",Solid Waste Management,10,10,MW,@mybmcSWM,19.0383333,72.9469444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True,MW,ME,False,ME
78d0a744-01a7-4840-a45e-e6cf465eba42,4258,4258,"Mhada Shauchalay,Nr.M.G.Ramchandra Marg,Cheeta Camp Sector-C,Mankhurd Gaon",Solid Waste Management,4,4,MW,@mybmcSWM,19.0408333,72.9488889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,ME,False,ME
f0d57a21-bc5a-4227-8a54-e722888b5ea3,4288,4288,"Bmc Shauchalay,Prakash Thorat Marg,Dada Saheb Waikwad Nagar,V.D.Railway Line,Chembur (W0",Solid Waste Management,7,7,MW,@mybmcSWM,19.0602778,72.9086111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,14,True,MW,ME,False,ME
8d260342-63d3-4ef9-a898-c5b92f3879f6,4291,4291,"Bmc Shauchalay,G.M.Chauk Rd,Jai Ambe Nagar,Chembur (W)",Solid Waste Management,6,6,MW,@mybmcSWM,19.0697222,72.91,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,MW,N,False,N
b9113f30-7f33-405e-a076-a3e307e4ca84,4308,4308,"Prerana Shauchalay,Gautam Nagar,Limboni Baug Road.",Solid Waste Management,3,4,MW,@mybmcSWM,19.0588889,72.9138889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True,MW,ME,False,ME
6e0bd462-4bb9-4f0f-b7e1-cf5730bf7c14,4315,4315,"Bmc Shachalay,Prakash Thorat Marg,Dada Saheb Gaikwad Nagar,V.D.Railway Line,Chembur (W)",Solid Waste Management,16,16,MW,@mybmcSWM,19.0602778,72.9086111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,32,True,MW,ME,False,ME
18c5cd54-5e58-4cd2-a7bf-f28b97b238c0,4326,4326,"Maharashtra Shasan,Bmc Colony Rd,Adarsh Nagar,Opp.Bmc Quaters A-2,Chembur",Solid Waste Management,2,3,MW,@mybmcSWM,19.0633333,72.8891667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,MW,L,False,L
aa05c2f5-fde4-4192-ad50-90aecde52f33,4423,4422,Panjrapole Rikshaw Stand Din Quarry Road Chembur,Solid Waste Management,10,0,ME,@mybmcSWM,19.0480556,72.9013889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,ME,MW,False,MW
006d0433-f921-41b0-9951-af55db88620f,4568,4567,"Shiv Vithal Mandir Chawl, Gautam Nagar, 'A' Colony, P.L Lokhande Marg, Govandi",Solid Waste Management,0,12,ME,@mybmcSWM,19.0569444,72.9116667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,ME,MW,False,MW
c45fb6ec-df01-469e-bde9-25c569bec9b9,4774,4773,"Mhada Shauchalay,Nr.M.G.Ramchandra Marg,Cheeta Camp Sector-C,Mankhurd Gaon",Solid Waste Management,4,4,MW,@mybmcSWM,19.0466667,72.9122222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,ME,False,ME
847aa208-36fa-49b8-b7a0-2fb817eb3598,4775,4774,"Mhada Shauchalay,Datta Nagar,Cheeta Camp,M.G.Ramchandra Marg,Mankhurd",Solid Waste Management,4,4,MW,@mybmcSWM,19.0469444,72.9125,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,ME,False,ME
f1be256d-9fec-49b3-a981-dd22efb638e4,4776,4775,"Mhada Shauchalay,Datta Magar,Cheeta Camp,M.G.Ramchandra Marg,Mankhurd",Solid Waste Management,6,5,MW,@mybmcSWM,19.0469444,72.9125,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,11,True,MW,ME,False,ME
bc955e1c-a496-4e51-b628-478ba44e4b53,4777,4776,"Mhada Shauchalay,Satta Nagar,Cheeta Camp,M.G.Ramchandra Marg,Mankhurd",Solid Waste Management,3,2,MW,@mybmcSWM,19.0469444,72.9125,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,MW,ME,False,ME
7c2cc4f5-497b-438b-9d45-0a734205e28b,4780,4779,"Mhada Shauchalay,Shahaji Nagar,Cheeta Camp,Trombe",Solid Waste Management,3,3,MW,@mybmcSWM,19.0283333,72.8983333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,MW,ME,False,ME
2e819d21-f781-45c0-b038-3daafc0381b5,4781,4780,"Mhada Shauchalay,Shahaji Nagar,Cheeta Camp,Trombe",Solid Waste Management,4,4,MW,@mybmcSWM,19.0277778,72.8986111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,ME,False,ME
5729fa98-7e2a-4f1e-91dd-dffee2e75b15,4783,4782,"Bmc Shauchalay,P.L.Lokhande Marg,Adarsh Nagar,Chembur (W)",Solid Waste Management,3,3,MW,@mybmcSWM,19.0608333,72.9080556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,MW,ME,False,ME
93a205e7-3fe3-41d5-83e0-dd4a873a0c9a,4787,4786,"71 Peston Sagar Rd,K.E.Reti Bandar,Natraj Bldg.Soc,Usha Bettery Service,Chembur,Mumbai-89",Solid Waste Management,4,4,MW,@mybmcSWM,19.0713889,72.9091667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,N,False,N
60649a9b-0c13-42a8-b440-527375e0018a,4788,4787,"Shri Bal Ganesh,Mitra Mandal,Before New Jhunjhar Banjo Party,Pestan Sagar Rd,Chembur (W)",Solid Waste Management,7,8,MW,@mybmcSWM,19.0708333,72.9097222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,15,True,MW,N,False,N
f5cb16c4-f3bf-4d23-b7c6-bf2522f6fdde,4789,4788,"Shauchalay,Samrat Ashok Nagar,Nr.Limboni Baug Road.",Solid Waste Management,4,5,MW,@mybmcSWM,19.0586111,72.8858333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True,MW,L,False,L
f7256776-bb99-49f2-991c-1a5bc228e1de,4790,4789,"Shauchalay,Samrat Ashok Nagar,Nr.Raiway Track",Solid Waste Management,4,4,MW,@mybmcSWM,19.0572222,72.8847222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,L,False,L
56675252-f7aa-49f7-8129-9ef87073819e,4795,4794,"Mhada Shauchalay,Nr.Kumud Vidhya Mandir,Govandi",Solid Waste Management,4,4,MW,@mybmcSWM,19.0263889,72.9036111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,MW,ME,False,ME
20706641-dfff-4072-b6d7-c93a03f9cf0e,4796,4795,"Shauchalay,Agarwadi,Agarwadi Village Road,Givandi",Solid Waste Management,3,3,MW,@mybmcSWM,19.0230556,72.9011111,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,MW,ME,False,ME
54f349d4-1824-49fe-a51b-8edc8967193f,4834,4833,"Aslapha Village Andheri Link Road, Ghatkopar (W)",Solid Waste Management,1,1,N,@mybmcSWM,19.0930556,72.8958333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True,N,L,False,L
9c7d5aa7-883a-490a-ac3a-5a317427ec78,4835,4834,"Azad Park Andheri Link Road, Ghatkopar (W)",Solid Waste Management,2,4,N,@mybmcSWM,19.0866667,72.8922222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,N,L,False,L
7438d65b-256c-4962-8f1f-e043ef6c089b,4836,4835,"Ekvira Mitra Mandal, Near Ganesh Mandir N.S.S Road, Andheri Link Road, Ghatkopar (W)",Solid Waste Management,0,21,N,@mybmcSWM,19.0869444,72.8927778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,21,True,N,L,False,L
ba7c49cc-85f1-4743-a8d0-01d9827bde63,4837,4836,"Ekvira Mitra Mandal, Near Ganesh Mandir N.S.S Road, Andheri Link Road, Ghatkopar (W)",Solid Waste Management,22,22,N,@mybmcSWM,19.0872222,72.8927778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,44,True,N,L,False,L
922f5e7b-c4a4-4765-9caa-5267a7c3d7de,4838,4837,"Nand Niwas Asalpha Village Maheshawri Mandir Link Road, Ghatkopar(W)",Solid Waste Management,3,4,N,@mybmcSWM,19.0883333,72.8930556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True,N,L,False,L
d9579cff-ac1f-4e7f-a2fb-72dfd38d3a7b,4839,4838,"Ozya Chawl, Asalpha Village, Maheshwar Mandir, Andheri Link Road, Ghatkopar (W)",Solid Waste Management,1,1,N,@mybmcSWM,19.0886111,72.8927778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,2,True,N,L,False,L
4b9e9fc5-4195-435d-8662-dc51a267bf4a,4840,4839,"Shiv Sai Chawl Committee, Asalpha Village Mahesgwar Mandir Ghatkopar (W)",Solid Waste Management,2,2,N,@mybmcSWM,19.0888889,72.8930556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,4,True,N,L,False,L
cab52ffb-1f95-4da2-95fc-408ed31b1d55,4841,4840,"Sai Baba Society N.S.Road, Aslapha Village Andheri Link Rioad, Ghatkopar, (Maheshwar Mandir)",Solid Waste Management,4,4,N,@mybmcSWM,19.0891667,72.8897222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,8,True,N,L,False,L
ca535435-2a1f-4d52-ae98-1d3ded7fd8bf,4858,4857,"Altaf Nagar,Nr.Swaymbhu Shiv Ganesh Temple,Golibar Road,Ghatkopar (E) Mumbai-86",Solid Waste Management,14,14,N,@mybmcSWM,19.0897222,72.8880556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,28,True,N,L,False,L
0614c527-cf5c-4c70-a8ce-38480ba2e78c,4859,4858,"Behind Diamond,Garage Road No.1,Parksite,Vikhroli (W) Mumbai-79",Solid Waste Management,12,14,N,@mybmcSWM,19.09,72.8883333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,26,True,N,L,False,L
0134f232-6aa8-4589-a5b8-bf8eaa4a81b7,4860,4859,"Sambhaji Chawl,Ganesh Nagar,Sainath Nagar Road,Ghatkopar (W) Mumbai-86",Solid Waste Management,8,8,N,@mybmcSWM,19.09,72.8872222,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True,N,L,False,L
0bb5f671-0a8d-456e-8f9f-bd8ccda52c4e,4861,4860,"Opp.Vishwanath Chawl,Sainath Nagar Road,Ganesh Nagar,Ghatkopar 9W) Mumbai-88",Solid Waste Management,0,18,N,@mybmcSWM,19.0891667,72.8875,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True,N,L,False,L
f11e78c0-ae53-43a1-b59c-991073b50a88,4862,4861,"Opp.Vishwanath Chawl,Nr.Navratna Mita Maidan,Ganesh Nagar,Sainath Nagar,Ghatkopar (W)",Solid Waste Management,16,0,N,@mybmcSWM,19.0891667,72.8883333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True,N,L,False,L
7ddd00c1-03f3-4682-a286-c32ef1b31b4a,4863,4862,"Opp.Ghos Mohd.Chawl,Behind Anil Bldg.,Ganesh Nagar,Sainath Nagar Road,Ghatkopar (W) Mum-88",Solid Waste Management,0,10,N,@mybmcSWM,19.0897222,72.8891667,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,N,L,False,L
7114040a-948c-4bb3-8805-b1a047d09e34,4864,4863,"Opp.Ghos Mohd.Chawl,Ganesh Nagar,Sainath Nagar Road,Ghatkopar (W) Mumbai-88",Solid Waste Management,12,0,N,@mybmcSWM,19.0905556,72.8877778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,12,True,N,L,False,L
a26b4f65-a66b-40ee-96e1-d34bbf05810f,4865,4864,"Bhim Nagar No.3,C.N.Fabricators,Tansa Pipe Line,Nr.Ongc Colony,Vidhyavihar (E)",Solid Waste Management,8,12,N,@mybmcSWM,19.0897222,72.8880556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,20,True,N,L,False,L
117ac0cb-f429-4410-909c-9d85e0259257,4866,4865,"Opp.Bal Krida Mitra Mandal,Shanti Nagar-8,Sainath Nagar Road,Ghatkopar (W) Mumabi-88",Solid Waste Management,28,26,N,@mybmcSWM,19.09,72.8880556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,54,True,N,L,False,L
1818d11c-a98d-4b40-aea7-a07a2b4d108c,4867,4866,"Nr.Datta Mandir,Opp.Saidham Society,Sainath Nagar Road,Ghatkpar (W) Mumbai-88",Solid Waste Management,12,12,N,@mybmcSWM,19.09,72.8869444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,24,True,N,L,False,L
882f9da3-4c38-4599-aed5-8113e252d33f,4868,4867,"Ganesh Nagar,Sainath Marg,Nr.Datta Mandir,Ghatkopar (W) Mumbai-85",Solid Waste Management,8,8,N,@mybmcSWM,19.0894444,72.8883333,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,16,True,N,L,False,L
88036d39-0912-4a53-9f84-535d4241838c,4907,4906,"Subhanrao Nalawadi Marg,Ganesh Tokies,Chinchpokli",Solid Waste Management,5,4,FS,@mybmcSWM,18.9788889,72.8477778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True,FS,E,False,E
75b5e23a-ebbd-4ba1-acc0-a262ddee7d02,4910,4908,"Mahadev Palav Marg,Opp.New Hali Kasam,Kari Rd.",Solid Waste Management,3,6,FS,@mybmcSWM,19.0094444,72.8819444,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,9,True,FS,FN,False,FN
3baa837a-2eca-4ca0-80c0-ace3ecaee567,4932,4930,Behind 2 October Sta.Nr.Saibaba Mandir (Mcgm),Solid Waste Management,15,10,FS,@mybmcSWM,19.0233333,72.9388889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,25,True,FS,ME,False,ME
e440566b-23b6-434a-a339-8c78f1d6c977,4933,4931,"Sulabh Shauchalay,Mahadev Palav Marg,Curry Rd.",Solid Waste Management,6,4,FS,@mybmcSWM,19.045,72.9288889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,FS,ME,False,ME
40699cd5-42c5-4551-9b5a-ddd257baceff,4934,4932,"B.A.Under Rd,Gawi Sharkari Bakery",Solid Waste Management,6,4,FS,@mybmcSWM,19.0375,72.9430556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,10,True,FS,ME,False,ME
332f24df-3a52-4386-a1b1-229b7c1323e7,4935,4933,Bhim Nagar,Solid Waste Management,14,22,FS,@mybmcSWM,19.0402778,72.9525,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,36,True,FS,ME,False,ME
8f761d15-68dd-4e42-b149-6e1095e8fc87,4936,4934,"G.D.Ambekar Marg,Mukund Jadhav Marg,Marwadi Chawl",Solid Waste Management,3,4,FS,@mybmcSWM,19.0425,72.9377778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,7,True,FS,ME,False,ME
113deb57-6c1c-406c-9357-748435078538,4937,4935,T.J.Road,Solid Waste Management,2,3,FS,@mybmcSWM,19.0358333,72.9430556,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,FS,ME,False,ME
447ceb9d-1ee6-4517-bef7-1414009202d4,4938,4936,Nr.Boori Kashwala,Solid Waste Management,3,3,FS,@mybmcSWM,19.025,72.9352778,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,6,True,FS,ME,False,ME
0c156743-cc60-418b-b681-4bc77f0eb2c8,4964,4962,"Ovali Pada,Sai Mandir Parsnath Dube Chawl,Dahisar-E",Solid Waste Management,3,2,RN,@mybmcSWM,19.2151556,72.8526025,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,5,True,RN,RC,False,RC
3493a3db-ca30-4f83-827f-b0ae1190ebb6,4965,4963,"Mhada Shouchalay,Panchal Niwas,Rajesh Compound,Dahisar-E",Solid Waste Management,10,8,RN,@mybmcSWM,19.2288889,72.9138889,BMC/MCGM via OpenCity,mumbai_public_toilets.kml,SOURCE_KML,18,True,RN,,False,
